STATIONS_ID,Date,QN_3,FX,Wind Speed (m/s),QN_4,Precipitation Level (mm),RSKF,Sun Duration (hours),Snow Height (cm),Cloud Cover (octaves),Vapor Pressure (hPa),Atmospheric Pressure (hPa),Average Temperature (°C),Relative Humidity (%),Maximum Temperature (°C),Minimum Temperature (°C),Soil Minimum Temperature (°C),eor,Month,Cluster,Cluster Label,Average Temperature (°C) Min,Average Temperature (°C) Max,Cluster_Sun,Cluster Label_Sun,Sun Duration (hours) Min,Sun Duration (hours) Max,Cluster_Precip,Cluster Label_Precip,Precipitation Level (mm) Min,Precipitation Level (mm) Max,Cluster_Clouds,Cluster Label_Clouds,Cloud Cover (octaves) Min,Cloud Cover (octaves) Max,Cluster_Snow_Temp,Cluster Label_Snow_Temp,Snow Height (cm) Min,Snow Height (cm) Max,Cluster_Pressure_Wind,Cluster Label_Pressure_Wind,Atmospheric Pressure (hPa) Min,Atmospheric Pressure (hPa) Max,Cluster_Wind_Pressure,Cluster Label_Wind_Pressure,Wind Speed (m/s) Min,Wind Speed (m/s) Max
3379,1988-04-30,10,5.2,1.0,10,0.0,0,5.3,0,5.3,10.3,947.3,13.9,68.0,18.3,7.5,7.5,eor,4,2,Cool temperature,3.1,16.5,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-01,10,10.3,1.4,10,0.1,6,10.4,0,2.7,10.4,945.8,15.8,59.0,21.6,7.5,5.9,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-02,10,9.4,2.4,10,0.6,6,6.0,0,5.0,9.3,944.4,17.1,48.0,22.1,10.7,7.8,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-03,10,9.5,2.5,10,6.0,6,2.4,0,5.0,10.3,948.2,10.7,79.0,16.8,8.8,9.5,eor,5,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,0,High snow,0.0,9.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-04,10,7.5,1.9,10,0.0,6,3.1,0,7.0,9.4,949.9,14.6,59.0,18.0,6.5,5.6,eor,5,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-05,10,6.2,1.5,10,2.9,6,4.1,0,6.3,11.3,951.7,15.3,65.0,19.4,10.4,8.7,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-06,10,5.7,1.2,10,0.0,0,9.5,0,3.3,10.8,957.8,17.4,58.0,21.8,11.5,9.9,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-07,10,8.8,2.3,10,0.0,0,9.2,0,5.0,11.3,957.2,17.6,58.0,22.6,10.4,9.4,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-08,10,9.3,2.7,10,0.0,0,1.2,0,7.7,11.3,953.7,15.1,66.0,18.7,12.4,11.7,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-09,10,5.7,1.2,10,0.0,0,1.2,0,7.3,12.8,953.7,15.9,73.0,19.1,10.0,8.3,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-10,10,6.7,1.3,10,8.3,6,1.9,0,8.0,14.5,951.4,14.6,86.0,19.6,13.3,13.7,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-11,10,11.0,3.2,10,0.0,0,6.6,0,5.3,5.9,950.1,13.0,40.0,17.2,8.6,7.9,eor,5,2,Cool temperature,3.1,16.5,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-12,10,11.9,3.2,10,0.0,0,12.8,0,2.0,8.0,944.5,15.9,47.0,22.3,8.1,7.3,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-13,10,10.9,2.3,10,0.0,0,10.4,0,1.3,9.0,944.5,17.9,44.0,23.7,10.0,8.5,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-14,10,10.4,1.9,10,0.0,0,9.2,0,3.0,11.1,946.3,17.0,59.0,23.2,11.5,10.3,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-15,10,9.5,1.7,10,0.0,0,9.4,0,2.3,12.2,946.4,17.9,60.0,24.3,12.5,11.4,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-16,10,8.2,1.2,10,12.1,6,4.2,0,6.0,13.9,947.6,16.2,75.0,21.8,12.5,11.9,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-17,10,10.2,2.4,10,9.7,6,4.4,0,5.3,15.2,946.1,15.2,88.0,18.9,12.8,12.6,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-18,10,11.9,2.3,10,3.2,6,2.5,0,7.0,13.5,946.9,14.4,80.0,18.4,12.8,12.7,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-19,10,4.7,0.8,10,11.1,6,0.5,0,6.0,14.0,949.8,13.6,88.0,17.2,11.6,10.9,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-20,10,9.3,2.6,10,4.3,6,0.0,0,8.0,11.4,956.1,10.0,90.0,13.3,8.6,11.0,eor,5,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,0,High snow,0.0,9.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-21,10,6.2,1.2,10,0.0,6,1.3,0,6.3,6.8,962.8,9.8,57.0,12.4,7.0,7.0,eor,5,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,0,High snow,0.0,9.0,2,High Pressure,958.6,979.6,2,High Wind,0.1,10.2
3379,1988-05-22,10,8.6,2.4,10,0.0,0,12.9,0,1.3,7.3,959.9,11.0,56.0,14.7,5.8,5.4,eor,5,2,Cool temperature,3.1,16.5,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,0,High snow,0.0,9.0,2,High Pressure,958.6,979.6,2,High Wind,0.1,10.2
3379,1988-05-23,10,6.7,2.2,10,0.0,0,13.3,0,1.0,8.5,954.9,13.6,56.0,19.2,6.0,5.4,eor,5,2,Cool temperature,3.1,16.5,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-24,10,5.7,1.4,10,0.0,0,12.3,0,1.7,11.0,955.5,17.7,57.0,23.4,7.7,7.0,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-25,10,9.8,2.3,10,0.0,0,13.3,0,0.7,9.3,954.1,20.1,40.0,24.4,11.2,10.0,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-26,10,8.5,1.9,10,0.0,0,12.9,0,0.7,11.8,948.8,20.2,51.0,25.6,12.7,11.7,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-05-27,10,6.0,1.3,10,1.3,6,5.0,0,4.3,14.3,944.7,17.2,72.0,22.6,13.0,13.0,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-28,10,6.7,1.7,10,4.0,6,1.4,0,6.7,13.8,944.7,15.8,78.0,18.5,12.6,13.8,eor,5,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-29,10,16.5,1.8,10,6.4,6,6.0,0,7.0,12.9,945.9,14.9,73.0,22.4,11.5,11.9,eor,5,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-30,10,13.5,2.3,10,1.9,6,10.8,0,4.7,11.6,948.6,14.6,70.0,20.4,9.5,9.0,eor,5,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-05-31,10,9.8,2.7,10,3.2,6,2.9,0,7.3,10.3,951.9,12.8,69.0,16.5,10.4,10.2,eor,5,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-01,10,11.9,2.9,10,5.9,6,3.1,0,6.3,10.7,952.1,11.6,78.0,17.0,9.4,9.0,eor,6,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-02,10,11.9,2.9,10,1.6,6,2.8,0,8.0,11.7,956.1,13.0,78.0,16.5,8.7,8.2,eor,6,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-03,10,7.5,1.5,10,0.0,6,10.7,0,4.0,11.8,950.6,19.6,55.0,25.4,11.9,11.4,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-04,10,6.7,1.4,10,11.7,6,0.0,0,7.7,13.8,948.7,13.1,88.0,19.8,11.1,13.6,eor,6,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-06-05,10,8.1,1.9,10,45.4,6,0.0,0,8.0,11.1,950.8,9.8,89.0,12.0,8.6,9.6,eor,6,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,0,High snow,0.0,9.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-06,10,10.4,3.0,10,4.5,6,0.0,0,7.7,10.2,948.2,8.3,93.0,10.5,6.8,7.2,eor,6,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,0,High snow,0.0,9.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-06-07,10,2.5,1.0,10,0.0,6,0.6,0,6.3,10.9,949.8,11.8,80.0,14.2,7.9,7.8,eor,6,2,Cool temperature,3.1,16.5,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-08,10,5.0,1.0,10,2.4,8,5.8,0,5.0,12.7,951.6,14.4,79.0,19.6,9.1,8.5,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-09,10,6.5,1.1,10,0.0,0,9.3,0,5.3,12.3,953.1,17.8,66.0,22.1,9.4,9.0,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-10,10,7.0,0.9,10,0.0,6,2.8,0,5.3,13.0,952.3,17.4,65.0,21.0,13.0,11.8,eor,6,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-11,10,8.8,1.3,10,4.2,6,10.8,0,2.7,13.7,948.0,18.0,67.0,24.0,12.4,11.5,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-06-12,10,8.0,1.8,10,1.6,6,7.6,0,5.3,14.2,949.3,17.4,70.0,22.5,13.2,12.5,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-13,10,7.3,1.4,10,0.0,0,7.5,0,3.0,11.4,952.5,17.4,59.0,20.8,12.7,11.5,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-14,10,6.5,1.1,10,0.0,0,13.4,0,1.3,10.2,951.3,19.4,46.0,24.2,10.7,10.1,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-15,10,9.8,2.6,10,0.0,0,7.4,0,5.3,13.8,951.1,18.4,64.0,23.7,14.3,13.8,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-16,10,6.7,1.5,10,0.0,0,6.3,0,4.0,13.3,949.4,19.0,61.0,23.6,14.3,13.8,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-17,10,9.8,2.2,10,0.0,0,11.1,0,3.7,10.2,950.2,17.6,51.0,21.7,13.8,13.5,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-18,10,8.0,1.7,10,0.0,0,11.1,0,3.3,9.8,952.7,18.6,47.0,22.6,10.3,9.7,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-19,10,9.5,1.7,10,1.1,6,8.4,0,4.3,12.9,955.2,17.7,64.0,23.5,12.6,12.5,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-20,10,9.1,1.9,10,0.0,0,10.2,0,4.7,10.4,956.2,14.7,62.0,18.7,12.0,11.8,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-21,10,7.0,1.8,10,0.0,0,7.0,0,6.0,10.1,956.4,16.0,57.0,18.8,12.0,12.5,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-22,10,9.0,2.1,10,10.6,6,0.5,0,7.3,12.5,957.6,16.2,68.0,18.5,13.4,13.2,eor,6,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-23,10,9.3,2.0,10,0.0,0,6.0,0,5.3,10.5,958.4,13.2,69.0,17.4,11.4,10.9,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-24,10,9.2,1.8,10,0.0,0,12.0,0,1.3,10.9,954.4,16.4,58.0,20.2,8.5,8.1,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-25,10,6.0,1.1,10,0.0,0,0.6,0,6.0,13.0,951.7,16.9,68.0,19.7,14.8,14.7,eor,6,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-26,10,8.8,1.7,10,20.4,6,6.5,0,5.3,14.1,949.7,16.9,73.0,23.2,13.2,12.0,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-27,10,5.7,1.0,10,0.4,8,6.2,0,3.3,15.1,949.3,18.6,72.0,23.5,13.7,13.7,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-28,10,11.8,1.7,10,10.6,6,5.2,0,6.7,16.4,947.9,19.4,73.0,24.2,13.5,12.8,eor,6,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-06-29,10,8.0,1.3,10,0.0,6,10.0,0,3.7,15.0,949.9,20.6,64.0,25.0,14.3,13.7,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-06-30,10,7.3,1.4,10,0.0,0,9.4,0,4.7,16.0,951.8,22.8,59.0,26.8,16.4,15.5,eor,6,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-07-01,10,14.0,2.3,10,16.3,6,2.0,0,8.0,16.4,943.5,18.8,72.0,26.4,15.3,16.4,eor,7,1,Hot temperature,11.4,29.2,0,Low sun duration,0.0,4.0,0,High precipitation,10.5,97.9,0,Medium Cloud Cover,1.0,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-07-02,10,7.5,2.1,10,0.1,6,9.0,0,5.3,11.7,944.7,17.8,62.0,22.0,11.9,11.6,eor,7,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-07-03,10,11.9,2.4,10,1.6,6,3.7,0,5.3,13.2,944.3,14.2,82.0,19.5,11.7,12.7,eor,7,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-07-04,10,8.0,1.6,10,0.0,0,4.8,0,6.0,13.9,948.0,17.2,72.0,20.8,11.1,10.3,eor,7,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-07-05,10,16.5,3.1,10,0.0,6,9.5,0,3.3,13.4,945.4,23.5,46.0,34.0,14.0,13.0,eor,7,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,0,Low Pressure,912.6,949.0,0,Low Wind,0.1,11.0
3379,1988-07-06,10,11.9,2.0,10,2.5,6,8.7,0,3.0,12.5,956.6,19.4,56.0,23.1,14.5,16.1,eor,7,1,Hot temperature,11.4,29.2,1,High sun duration,6.4,15.7,1,Low precipitation,0.0,10.1,1,Low Cloud Cover,0.0,5.2,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-07-07,10,7.9,1.8,10,0.0,6,4.1,0,7.3,15.1,958.4,18.6,70.0,22.0,15.0,14.4,eor,7,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
3379,1988-07-08,10,11.0,1.9,10,3.9,6,8.2,0,7.0,13.5,956.4,18.8,63.0,23.1,14.5,14.3,eor,7,1,Hot temperature,11.4,29.2,2,Medium sun duration,2.2,10.2,2,Medium precipitation,0.0,10.4,2,High Cloud Cover,1.2,8.0,1,Light snow,0.0,0.0,1,Medium Pressure,948.8,958.7,1,Medium Wind,0.1,10.4
